Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month
2014-09-07,2014-09-13,Standard Class,Home Office,United States,Tulsa,Oklahoma,Central,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,2,0.0,15.3888,2014,September
2014-09-07,2014-09-13,Standard Class,Home Office,United States,Tulsa,Oklahoma,Central,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",161.96,2,0.0,45.3488,2014,September
2014-09-07,2014-09-13,Standard Class,Home Office,United States,Tulsa,Oklahoma,Central,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,19.86,2,0.0,5.7594,2014,September
2016-11-21,2016-11-28,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1975,12.96,2,0.0,6.3504,2016,November
2017-09-16,2017-09-18,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1927,20.544,6,0.2,6.42,2017,September
2016-07-19,2016-07-25,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0.0,35.6776,2016,July
2016-07-19,2016-07-25,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.0,0.8792,2016,July
2016-07-19,2016-07-25,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,8.6,1,0.0,4.042,2016,July
2017-09-15,2017-09-21,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544,7,0.2,32.3351,2017,September
2017-09-15,2017-09-21,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846,2017,September
2016-12-11,2016-12-11,Same Day,Corporate,United States,Columbus,Ohio,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5,0.2,-4.06,2016,December
2016-12-11,2016-12-11,Same Day,Corporate,United States,Columbus,Ohio,East,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2,0.2,1.69,2016,December
2016-12-11,2016-12-11,Same Day,Corporate,United States,Columbus,Ohio,East,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196,2016,December
2014-12-10,2014-12-14,Standard Class,Corporate,United States,Caldwell,Idaho,West,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,4.2294,2014,December
2014-12-10,2014-12-14,Standard Class,Corporate,United States,Caldwell,Idaho,West,Office Supplies,Paper,Xerox 1931,25.92,4,0.0,12.4416,2014,December
2014-12-10,2014-12-14,Standard Class,Corporate,United States,Caldwell,Idaho,West,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.0256,2014,December
2014-12-13,2014-12-17,Standard Class,Corporate,United States,Phoenix,Arizona,West,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965,2014,December
2017-09-07,2017-09-11,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.2992,2017,September
2015-11-02,2015-11-07,Standard Class,Consumer,United States,Troy,New York,East,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.764,2,0.1,8.5372,2015,November
2017-12-11,2017-12-18,Standard Class,Corporate,United States,New Bedford,Massachusetts,East,Technology,Phones,Plantronics MX500i Earset,128.85,3,0.0,3.8655,2017,December
2017-04-01,2017-04-03,First Class,Corporate,United States,Florence,South Carolina,South,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515,2017,April
2015-12-30,2016-01-03,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1929,68.52,3,0.0,31.5192,2015,December
2015-12-30,2016-01-03,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3,0.0,14.2386,2015,December
2015-12-30,2016-01-03,Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985,2015,December
2016-03-10,2016-03-11,First Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0.0,7.152,2016,March
2014-04-06,2014-04-12,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332,2014,April
2014-04-06,2014-04-12,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129,2014,April
2014-04-06,2014-04-12,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 211,19.44,3,0.0,9.3312,2014,April
2014-04-06,2014-04-12,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 194,55.48,1,0.0,26.6304,2014,April
2014-10-05,2014-10-10,Second Class,Consumer,United States,Columbus,Ohio,East,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.2,11.49,2014,October
2016-08-13,2016-08-13,Same Day,Consumer,United States,Kenner,Louisiana,South,Office Supplies,Appliances,Staple holder,17.34,2,0.0,4.6818,2016,August
2016-08-13,2016-08-13,Same Day,Consumer,United States,Kenner,Louisiana,South,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158,2016,August
2014-11-17,2014-11-21,Standard Class,Consumer,United States,Cedar Hill,Texas,Central,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478,2014,November
2017-04-24,2017-04-27,First Class,Corporate,United States,Providence,Rhode Island,East,Technology,Accessories,V7 USB Numeric Keypad,69.98,2,0.0,4.8986,2017,April
2017-08-24,2017-08-26,Second Class,Consumer,United States,Lancaster,Ohio,East,Office Supplies,Paper,Xerox 1966,10.368,2,0.2,3.7584,2017,August
2017-02-23,2017-03-02,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0.0,0.336,2017,February
2017-02-23,2017-03-02,Standard Class,Corporate,United States,Seattle,Washington,West,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.186,2017,February
2016-11-19,2016-11-21,First Class,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.006,2016,November
2016-11-14,2016-11-15,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell 35,9.84,3,0.0,2.8536,2016,November
2017-07-06,2017-07-06,Same Day,Consumer,United States,Miami,Florida,South,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.924,2017,July
2016-12-25,2017-01-01,Standard Class,Corporate,United States,Nashua,New Hampshire,East,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.5472,2016,December
2017-04-23,2017-04-25,First Class,Consumer,United States,New York City,New York,East,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0.0,15.372,2017,April
2015-12-14,2015-12-18,Standard Class,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0.0,5.1816,2015,December
2016-09-04,2016-09-08,Standard Class,Consumer,United States,Georgetown,Kentucky,South,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,2016,September
2016-09-04,2016-09-08,Standard Class,Consumer,United States,Georgetown,Kentucky,South,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0.0,5.1968,2016,September
2016-09-04,2016-09-08,Standard Class,Consumer,United States,Georgetown,Kentucky,South,Office Supplies,Art,Nontoxic Chalk,5.28,3,0.0,2.5344,2016,September
2016-02-04,2016-02-08,Standard Class,Consumer,United States,Sierra Vista,Arizona,West,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512,2016,February
2017-05-19,2017-05-24,Second Class,Corporate,United States,Knoxville,Tennessee,South,Office Supplies,Paper,Xerox 1949,27.888,7,0.2,10.1094,2017,May
2015-04-25,2015-04-30,Standard Class,Consumer,United States,Milwaukee,Wisconsin,Central,Office Supplies,Art,Newell 324,57.75,5,0.0,16.17,2015,April
2016-09-23,2016-09-26,Second Class,Home Office,United States,Lancaster,Ohio,East,Office Supplies,Paper,Xerox 1970,11.952,3,0.2,4.0338,2016,September
2016-09-23,2016-09-26,Second Class,Home Office,United States,Lancaster,Ohio,East,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,4,0.2,7.7,2016,September
2016-08-18,2016-08-20,First Class,Consumer,United States,Edinburg,Texas,Central,Office Supplies,Paper,Advantus Motivational Note Cards,83.84,8,0.2,30.392,2016,August
2014-03-02,2014-03-08,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Envelopes,Staple envelope,11.36,2,0.0,5.3392,2014,March
2014-03-02,2014-03-08,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,0.0,17.472,2014,March
2014-12-30,2015-01-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.968,2,0.2,6.992,2014,December
2015-04-10,2015-04-16,Standard Class,Home Office,United States,Rochester,New York,East,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04,4,0.0,38.3508,2015,April
2015-04-10,2015-04-16,Standard Class,Home Office,United States,Rochester,New York,East,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,0.0,6.0147,2015,April
2015-12-25,2015-12-30,Second Class,Consumer,United States,San Diego,California,West,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6,3,0.0,6.174,2015,December
2015-12-25,2015-12-30,Second Class,Consumer,United States,San Diego,California,West,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.073,2015,December
2015-04-05,2015-04-07,First Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 499,23.904,6,0.2,7.7688,2015,April
2015-01-17,2015-01-23,Standard Class,Consumer,United States,Bartlett,Tennessee,South,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96,8,0.2,10.008,2015,January
2017-05-20,2017-05-24,Standard Class,Home Office,United States,Lakewood,California,West,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0.0,3.3504,2017,May
2017-05-20,2017-05-24,Standard Class,Home Office,United States,Lakewood,California,West,Technology,Machines,Okidata B400 Printer,343.2,1,0.2,38.61,2017,May
2017-08-13,2017-08-20,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 486,17.544,3,0.2,5.9211,2017,August
2015-12-31,2016-01-04,Standard Class,Consumer,United States,Austin,Texas,Central,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688,2,0.2,-26.7204,2015,December
2015-12-31,2016-01-04,Standard Class,Consumer,United States,Austin,Texas,Central,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,0.5668,2015,December
2015-12-31,2016-01-04,Standard Class,Consumer,United States,Austin,Texas,Central,Office Supplies,Supplies,Staple remover,5.888,2,0.2,-1.3248,2015,December
2017-12-25,2017-12-29,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238,2017,December
2017-12-25,2017-12-29,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2,0.0,2.7062,2017,December
2016-09-01,2016-09-07,Standard Class,Consumer,United States,New York City,New York,East,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48,2,0.0,30.4416,2016,September
2016-09-01,2016-09-07,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0.0,3.285,2016,September
2017-08-05,2017-08-08,First Class,Home Office,United States,Houston,Texas,Central,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056,9,0.2,7.5528,2017,August
2016-11-22,2016-11-27,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,Newell 348,23.616,9,0.2,2.6568,2016,November
2016-11-22,2016-11-27,Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032,2,0.2,-0.6008,2016,November
2016-11-22,2016-11-27,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Labels,Avery 494,2.088,1,0.2,0.6786,2016,November
2015-12-14,2015-12-18,Standard Class,Consumer,United States,Costa Mesa,California,West,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568,2015,December
2015-06-13,2015-06-17,Standard Class,Corporate,United States,Roswell,Georgia,South,Office Supplies,Paper,Xerox 202,6.48,1,0.0,3.1104,2015,June
2017-09-20,2017-09-26,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,0.1,18.1764,2017,September
2017-09-20,2017-09-26,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0.0,18.1044,2017,September
2017-09-20,2017-09-26,Standard Class,Consumer,United States,New York City,New York,East,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0.0,21.792,2017,September
2017-09-20,2017-09-26,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0.0,12.712,2017,September
2017-09-20,2017-09-26,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",13.76,2,0.0,6.3296,2017,September
2017-09-20,2017-09-26,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991,2017,September
2017-09-20,2017-09-26,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771,2017,September
2017-09-20,2017-09-26,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.7876,2017,September
2017-09-20,2017-09-26,Standard Class,Consumer,United States,New York City,New York,East,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0.0,28.3095,2017,September
2017-09-20,2017-09-26,Standard Class,Consumer,United States,New York City,New York,East,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0.0,20.3898,2017,September
2015-06-18,2015-06-22,Standard Class,Corporate,United States,Miami,Florida,South,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.632,4,0.2,3.5784,2015,June
2014-12-20,2014-12-25,Standard Class,Consumer,United States,Grand Prairie,Texas,Central,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,0.2,-8.18,2014,December
2016-09-11,2016-09-16,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6.0,2,0.2,2.1,2016,September
2016-11-12,2016-11-16,Standard Class,Consumer,United States,Parma,Ohio,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096,2,0.2,33.0288,2016,November
2016-11-12,2016-11-16,Standard Class,Consumer,United States,Parma,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752,6,0.2,5.4444,2016,November
2016-11-12,2016-11-16,Standard Class,Consumer,United States,Parma,Ohio,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2,0.3,-12.8392,2016,November
2016-03-14,2016-03-20,Standard Class,Corporate,United States,Redwood City,California,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426,2016,March
2016-11-13,2016-11-19,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Labels,Avery 499,14.94,3,0.0,6.8724,2016,November
2017-09-19,2017-09-25,Standard Class,Corporate,United States,Springfield,Oregon,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,2017,September
2017-09-19,2017-09-25,Standard Class,Corporate,United States,Springfield,Oregon,West,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.5538,2017,September
